subject_id,condition,mine_choice,feedback,feedback_image,feedback_right,feedback_left,guess,guess_num,mean_left,mean_right,sd,valence,ambiguity,block,time_elapsed,trial_num,trial_num_total,choice_accuracy,guess_accuracy,better_choice
m3b1h90x,neutral,0,4,Dirty,-10,4,Gold,1,10,-10,10,2,1,3,280325,4,24,1,1,1
m3b1h90x,neutral,0,6,Dirty,3,6,Gold,1,10,-10,10,2,1,3,282556,5,25,1,1,1
m3b1h90x,neutral,0,28,Dirty,3,28,Gold,1,10,-10,10,2,1,3,285240,6,26,1,1,1
m3b1h90x,neutral,0,1,Gold,-3,1,Gold,1,10,-10,10,1,0,3,287150,7,27,1,1,1
m3b1h90x,neutral,0,14,Dirty,-6,14,Gold,1,10,-10,10,2,1,3,289968,8,28,1,1,1
m3b1h90x,neutral,0,22,Gold,-7,22,Gold,1,10,-10,10,1,0,3,291496,9,29,1,1,1
m3b1h90x,neutral,0,-2,Rocks,-1,-2,Gold,1,10,-10,10,0,0,3,293037,10,30,1,0,1
m3b1h90x,rich,0,1,Dirty,-11,1,Gold,1,10,-10,10,2,1,4,297906,1,31,1,1,1
m3b1h90x,rich,0,12,Dirty,-18,12,Gold,1,10,-10,10,2,1,4,299507,2,32,1,1,1
m3b1h90x,rich,0,5,Gold,7,5,Gold,1,10,-10,10,1,0,4,301256,3,33,1,1,1
m3b1h90x,rich,0,18,Gold,-27,18,Gold,1,10,-10,10,1,0,4,302975,4,34,1,1,1
m3b1h90x,rich,0,-3,Rocks,-21,-3,Rocks,0,10,-10,10,0,0,4,306408,5,35,1,1,1
m3b1h90x,rich,0,7,Dirty,1,7,Gold,1,10,-10,10,2,1,4,308036,6,36,1,1,1
m3b1h90x,rich,0,7,Gold,-28,7,Gold,1,10,-10,10,1,0,4,310128,7,37,1,1,1
m3b1h90x,rich,0,11,Gold,-10,11,Gold,1,10,-10,10,1,0,4,313256,8,38,1,1,1
m3b1h90x,rich,0,6,Dirty,-25,6,Gold,1,10,-10,10,2,1,4,315015,9,39,1,1,1
m3b1h90x,rich,0,7,Dirty,1,7,Gold,1,10,-10,10,2,1,4,316762,10,40,1,1,1
m3b1h90x,rich,1,8,Dirty,8,3,Rocks,0,-10,10,10,2,1,5,323207,1,41,1,0,2
m3b1h90x,rich,1,8,Gold,8,-28,Gold,1,-10,10,10,1,0,5,325686,2,42,1,1,2
m3b1h90x,rich,1,20,Gold,20,-8,Gold,1,-10,10,10,1,0,5,327715,3,43,1,1,2
m3b1h90x,rich,1,-6,Dirty,-6,-9,Gold,1,-10,10,10,2,1,5,329808,4,44,1,0,2
m3b1h90x,rich,1,4,Gold,4,-15,Gold,1,-10,10,10,1,0,5,331522,5,45,1,1,2
m3b1h90x,rich,1,1,Dirty,1,-26,Gold,1,-10,10,10,2,1,5,333817,6,46,1,1,2
m3b1h90x,rich,1,1,Dirty,1,-4,Gold,1,-10,10,10,2,1,5,335372,7,47,1,1,2
m3b1h90x,rich,1,-13,Rocks,-13,5,Gold,1,-10,10,10,0,0,5,336780,8,48,1,0,2
m3b1h90x,rich,1,3,Gold,3,-17,Gold,1,-10,10,10,1,0,5,338357,9,49,1,1,2
m3b1h90x,rich,1,16,Dirty,16,-23,Gold,1,-10,10,10,2,1,5,339970,10,50,1,1,2
m3b1h90x,neutral,0,15,Dirty,-11,15,Gold,1,10,-10,10,2,1,6,346356,1,51,1,1,1
m3b1h90x,neutral,0,-1,Dirty,-9,-1,Gold,1,10,-10,10,2,1,6,348343,2,52,1,0,1
m3b1h90x,neutral,0,24,Gold,-4,24,Gold,1,10,-10,10,1,0,6,349898,3,53,1,1,1
m3b1h90x,neutral,0,26,Gold,-7,26,Gold,1,10,-10,10,1,0,6,351677,4,54,1,1,1
m3b1h90x,neutral,0,-6,Rocks,-6,-6,Rocks,0,10,-10,10,0,0,6,354212,5,55,1,1,1
m3b1h90x,neutral,0,2,Gold,-3,2,Gold,1,10,-10,10,1,0,6,357070,6,56,1,1,1
m3b1h90x,neutral,0,32,Dirty,-20,32,Gold,1,10,-10,10,2,1,6,358722,7,57,1,1,1
m3b1h90x,neutral,0,-2,Rocks,-9,-2,Rocks,0,10,-10,10,0,0,6,360960,8,58,1,1,1
m3b1h90x,neutral,0,21,Dirty,10,21,Gold,1,10,-10,10,2,1,6,362905,9,59,1,1,1
m3b1h90x,neutral,0,11,Dirty,-28,11,Gold,1,10,-10,10,2,1,6,364705,10,60,1,1,1
v7pqk6ga,neutral,0,2,Gold,-9,2,Gold,1,10,-10,10,1,0,1,163501,1,1,1,1,1
v7pqk6ga,neutral,0,7,Dirty,1,7,Gold,1,10,-10,10,2,1,1,167912,2,2,1,1,1
v7pqk6ga,neutral,0,5,Gold,-14,5,Gold,1,10,-10,10,1,0,1,171188,3,3,1,1,1
v7pqk6ga,neutral,0,25,Dirty,9,25,Gold,1,10,-10,10,2,1,1,174073,4,4,1,1,1
v7pqk6ga,neutral,0,-4,Rocks,-21,-4,Rocks,0,10,-10,10,0,0,1,178231,5,5,1,1,1
v7pqk6ga,neutral,0,15,Gold,-22,15,Gold,1,10,-10,10,1,0,1,180425,6,6,1,1,1
v7pqk6ga,neutral,0,6,Dirty,-9,6,Gold,1,10,-10,10,2,1,1,183496,7,7,1,1,1
v7pqk6ga,neutral,0,2,Gold,-20,2,Gold,1,10,-10,10,1,0,1,185959,8,8,1,1,1
v7pqk6ga,neutral,0,-6,Dirty,-17,-6,Gold,1,10,-10,10,2,1,1,188217,9,9,1,0,1
v7pqk6ga,neutral,0,-10,Dirty,-2,-10,Gold,1,10,-10,10,2,1,1,190308,10,10,1,0,1
v7pqk6ga,poor,1,14,Dirty,14,-3,Rocks,0,-10,10,10,2,1,2,200963,1,11,1,0,2
v7pqk6ga,poor,1,12,Gold,12,-25,Gold,1,-10,10,10,1,0,2,203620,2,12,1,1,2
v7pqk6ga,poor,1,9,Dirty,9,-29,Rocks,0,-10,10,10,2,1,2,206084,3,13,1,0,2
v7pqk6ga,poor,1,7,Dirty,7,-10,Rocks,0,-10,10,10,2,1,2,208461,4,14,1,0,2
v7pqk6ga,poor,1,19,Gold,19,-10,Gold,1,-10,10,10,1,0,2,210289,5,15,1,1,2
v7pqk6ga,poor,1,7,Dirty,7,-15,Gold,1,-10,10,10,2,1,2,212531,6,16,1,1,2
v7pqk6ga,poor,1,12,Gold,12,-15,Gold,1,-10,10,10,1,0,2,214066,7,17,1,1,2
v7pqk6ga,poor,1,11,Dirty,11,-15,Gold,1,-10,10,10,2,1,2,215934,8,18,1,1,2
v7pqk6ga,poor,1,5,Gold,5,-16,Gold,1,-10,10,10,1,0,2,217493,9,19,1,1,2
v7pqk6ga,poor,1,12,Gold,12,-19,Gold,1,-10,10,10,1,0,2,221913,10,20,1,1,2
v7pqk6ga,poor,0,11,Dirty,-4,11,Rocks,0,10,-10,10,2,1,3,240871,1,21,1,0,1
v7pqk6ga,poor,0,-3,Dirty,-1,-3,Rocks,0,10,-10,10,2,1,3,242541,2,22,1,1,1
v7pqk6ga,poor,0,11,Gold,-20,11,Gold,1,10,-10,10,1,0,3,244745,3,23,1,1,1
v7pqk6ga,poor,0,10,Gold,-22,10,Gold,1,10,-10,10,1,0,3,246351,4,24,1,1,1
v7pqk6ga,poor,0,4,Gold,22,4,Gold,1,10,-10,10,1,0,3,249341,5,25,1,1,1
v7pqk6ga,poor,0,7,Dirty,-2,7,Gold,1,10,-10,10,2,1,3,251432,6,26,1,1,1
v7pqk6ga,poor,0,5,Gold,-8,5,Gold,1,10,-10,10,1,0,3,253166,7,27,1,1,1
v7pqk6ga,poor,0,8,Gold,-6,8,Gold,1,10,-10,10,1,0,3,254891,8,28,1,1,1
v7pqk6ga,poor,0,-10,Dirty,-9,-10,Gold,1,10,-10,10,2,1,3,256753,9,29,1,0,1
v7pqk6ga,poor,0,23,Dirty,-22,23,Gold,1,10,-10,10,2,1,3,258604,10,30,1,1,1
v7pqk6ga,rich,0,12,Dirty,-9,12,Gold,1,10,-10,10,2,1,4,265834,1,31,1,1,1
v7pqk6ga,rich,0,-12,Rocks,-23,-12,Rocks,0,10,-10,10,0,0,4,268329,2,32,1,1,1
v7pqk6ga,rich,0,5,Gold,-9,5,Gold,1,10,-10,10,1,0,4,270142,3,33,1,1,1
v7pqk6ga,rich,0,15,Dirty,-6,15,Gold,1,10,-10,10,2,1,4,272274,4,34,1,1,1
v7pqk6ga,rich,0,2,Dirty,-21,2,Gold,1,10,-10,10,2,1,4,274205,5,35,1,1,1
v7pqk6ga,rich,0,19,Gold,-15,19,Gold,1,10,-10,10,1,0,4,275869,6,36,1,1,1
v7pqk6ga,rich,0,10,Gold,-4,10,Gold,1,10,-10,10,1,0,4,277529,7,37,1,1,1
v7pqk6ga,rich,0,1,Gold,-19,1,Gold,1,10,-10,10,1,0,4,279310,8,38,1,1,1
v7pqk6ga,rich,0,-11,Dirty,6,-11,Rocks,0,10,-10,10,2,1,4,282807,9,39,1,1,1
v7pqk6ga,rich,0,19,Dirty,2,19,Rocks,0,10,-10,10,2,1,4,284859,10,40,1,0,1
v7pqk6ga,rich,1,18,Gold,18,-5,Gold,1,-10,10,10,1,0,5,291848,1,41,1,1,2
v7pqk6ga,rich,1,19,Dirty,19,-21,Gold,1,-10,10,10,2,1,5,293668,2,42,1,1,2
v7pqk6ga,rich,1,16,Gold,16,-16,Gold,1,-10,10,10,1,0,5,295203,3,43,1,1,2
v7pqk6ga,rich,1,11,Dirty,11,-31,Gold,1,-10,10,10,2,1,5,297310,4,44,1,1,2
v7pqk6ga,rich,1,42,Gold,42,-14,Gold,1,-10,10,10,1,0,5,299131,5,45,1,1,2
v7pqk6ga,rich,1,17,Gold,17,-6,Gold,1,-10,10,10,1,0,5,300832,6,46,1,1,2
v7pqk6ga,rich,1,8,Dirty,8,-15,Gold,1,-10,10,10,2,1,5,302820,7,47,1,1,2
v7pqk6ga,rich,1,11,Gold,11,-5,Gold,1,-10,10,10,1,0,5,304577,8,48,1,1,2
v7pqk6ga,rich,1,7,Dirty,7,-13,Rocks,0,-10,10,10,2,1,5,306493,9,49,1,0,2
v7pqk6ga,rich,1,6,Dirty,6,-14,Rocks,0,-10,10,10,2,1,5,308361,10,50,1,0,2
v7pqk6ga,neutral,0,16,Dirty,-6,16,Rocks,0,10,-10,10,2,1,6,315373,1,51,1,0,1
v7pqk6ga,neutral,0,6,Gold,-6,6,Gold,1,10,-10,10,1,0,6,317313,2,52,1,1,1
v7pqk6ga,neutral,0,24,Dirty,10,24,Gold,1,10,-10,10,2,1,6,319356,3,53,1,1,1
v7pqk6ga,neutral,1,-13,Dirty,-13,-3,Gold,1,10,-10,10,2,1,6,321772,4,54,0,0,1
v7pqk6ga,neutral,1,-9,Dirty,-9,11,Rocks,0,10,-10,10,2,1,6,324714,5,55,0,1,1
v7pqk6ga,neutral,1,-20,Rocks,-20,16,Rocks,0,10,-10,10,0,0,6,327265,6,56,0,1,1
v7pqk6ga,neutral,0,11,Gold,-14,11,Gold,1,10,-10,10,1,0,6,329451,7,57,1,1,1
v7pqk6ga,neutral,0,10,Dirty,-7,10,Gold,1,10,-10,10,2,1,6,331088,8,58,1,1,1
v7pqk6ga,neutral,0,12,Gold,2,12,Gold,1,10,-10,10,1,0,6,332932,9,59,1,1,1
v7pqk6ga,neutral,0,4,Gold,-6,4,Gold,1,10,-10,10,1,0,6,334451,10,60,1,1,1
qqq2awkf,poor,0,-39,Dirty,19,-39,Rocks,0,-10,10,10,2,1,1,246578,1,1,0,1,2
qqq2awkf,poor,1,26,Gold,26,3,Gold,1,-10,10,10,1,0,1,250497,2,2,1,1,2
qqq2awkf,poor,1,7,Gold,7,-14,Gold,1,-10,10,10,1,0,1,254892,3,3,1,1,2
qqq2awkf,poor,1,15,Dirty,15,-10,Gold,1,-10,10,10,2,1,1,258020,4,4,1,1,2
qqq2awkf,poor,1,17,Dirty,17,-20,Gold,1,-10,10,10,2,1,1,263242,5,5,1,1,2
qqq2awkf,poor,1,5,Gold,5,12,Gold,1,-10,10,10,1,0,1,266982,6,6,1,1,2
qqq2awkf,poor,1,20,Dirty,20,1,Gold,1,-10,10,10,2,1,1,271195,7,7,1,1,2
qqq2awkf,poor,1,3,Gold,3,-14,Gold,1,-10,10,10,1,0,1,273602,8,8,1,1,2
qqq2awkf,poor,1,9,Gold,9,-3,Gold,1,-10,10,10,1,0,1,275437,9,9,1,1,2
qqq2awkf,poor,1,5,Dirty,5,-22,Gold,1,-10,10,10,2,1,1,277867,10,10,1,1,2
qqq2awkf,neutral,1,-15,Dirty,-15,3,Gold,1,10,-10,10,2,1,2,291782,1,11,0,0,1
qqq2awkf,neutral,1,4,Dirty,4,6,Gold,1,10,-10,10,2,1,2,298189,2,12,0,1,1
qqq2awkf,neutral,1,2,Dirty,2,29,Rocks,0,10,-10,10,2,1,2,303973,3,13,0,0,1
qqq2awkf,neutral,0,-2,Dirty,-11,-2,Gold,1,10,-10,10,2,1,2,307388,4,14,1,0,1
qqq2awkf,neutral,0,1,Gold,-28,1,Gold,1,10,-10,10,1,0,2,309435,5,15,1,1,1
qqq2awkf,neutral,0,4,Gold,7,4,Gold,1,10,-10,10,1,0,2,311685,6,16,1,1,1
qqq2awkf,neutral,0,16,Gold,-20,16,Gold,1,10,-10,10,1,0,2,314034,7,17,1,1,1
qqq2awkf,neutral,0,8,Gold,-26,8,Gold,1,10,-10,10,1,0,2,316457,8,18,1,1,1
qqq2awkf,neutral,0,17,Gold,-22,17,Gold,1,10,-10,10,1,0,2,318320,9,19,1,1,1
qqq2awkf,neutral,0,18,Dirty,-6,18,Gold,1,10,-10,10,2,1,2,320610,10,20,1,1,1
qqq2awkf,rich,1,2,Dirty,2,-25,Gold,1,-10,10,10,2,1,3,329475,1,21,1,1,2
qqq2awkf,rich,1,8,Dirty,8,-19,Gold,1,-10,10,10,2,1,3,332503,2,22,1,1,2
qqq2awkf,rich,1,22,Gold,22,-22,Gold,1,-10,10,10,1,0,3,334591,3,23,1,1,2
qqq2awkf,rich,1,-1,Rocks,-1,-5,Rocks,0,-10,10,10,0,0,3,336732,4,24,1,1,2
qqq2awkf,rich,1,11,Dirty,11,-7,Gold,1,-10,10,10,2,1,3,338582,5,25,1,1,2
qqq2awkf,rich,1,-2,Rocks,-2,13,Rocks,0,-10,10,10,0,0,3,340998,6,26,1,1,2
qqq2awkf,rich,0,-10,Dirty,11,-10,Rocks,0,-10,10,10,2,1,3,345620,7,27,0,1,2
qqq2awkf,rich,1,12,Gold,12,-9,Gold,1,-10,10,10,1,0,3,347938,8,28,1,1,2
qqq2awkf,rich,1,22,Gold,22,19,Gold,1,-10,10,10,1,0,3,349587,9,29,1,1,2
qqq2awkf,rich,1,10,Dirty,10,-1,Gold,1,-10,10,10,2,1,3,353517,10,30,1,1,2
qqq2awkf,neutral,1,10,Gold,10,-21,Gold,1,-10,10,10,1,0,4,360521,1,31,1,1,2
qqq2awkf,neutral,1,10,Dirty,10,8,Gold,1,-10,10,10,2,1,4,362689,2,32,1,1,2
qqq2awkf,neutral,1,30,Dirty,30,-3,Gold,1,-10,10,10,2,1,4,364965,3,33,1,1,2
qqq2awkf,neutral,1,16,Gold,16,15,Gold,1,-10,10,10,1,0,4,366409,4,34,1,1,2
qqq2awkf,neutral,1,-1,Dirty,-1,-10,Gold,1,-10,10,10,2,1,4,368483,5,35,1,0,2
qqq2awkf,neutral,1,6,Gold,6,12,Gold,1,-10,10,10,1,0,4,370155,6,36,1,1,2
qqq2awkf,neutral,1,-5,Dirty,-5,-8,Gold,1,-10,10,10,2,1,4,372074,7,37,1,0,2
qqq2awkf,neutral,1,-3,Rocks,-3,-12,Rocks,0,-10,10,10,0,0,4,374394,8,38,1,1,2
qqq2awkf,neutral,1,13,Dirty,13,-8,Gold,1,-10,10,10,2,1,4,376167,9,39,1,1,2
qqq2awkf,neutral,1,7,Gold,7,-4,Gold,1,-10,10,10,1,0,4,378354,10,40,1,1,2
qqq2awkf,rich,1,-11,Dirty,-11,7,Rocks,0,10,-10,10,2,1,5,388605,1,41,0,1,1
qqq2awkf,rich,0,-5,Rocks,-8,-5,Rocks,0,10,-10,10,0,0,5,391095,2,42,1,1,1
qqq2awkf,rich,0,23,Gold,-5,23,Gold,1,10,-10,10,1,0,5,394313,3,43,1,1,1
qqq2awkf,rich,0,5,Dirty,-13,5,Gold,1,10,-10,10,2,1,5,396911,4,44,1,1,1
qqq2awkf,rich,0,13,Gold,-12,13,Gold,1,10,-10,10,1,0,5,399009,5,45,1,1,1
qqq2awkf,rich,0,16,Gold,-5,16,Gold,1,10,-10,10,1,0,5,400562,6,46,1,1,1
qqq2awkf,rich,0,4,Dirty,-1,4,Gold,1,10,-10,10,2,1,5,403433,7,47,1,1,1
qqq2awkf,rich,0,16,Dirty,-6,16,Gold,1,10,-10,10,2,1,5,406057,8,48,1,1,1
qqq2awkf,rich,0,19,Dirty,21,19,Rocks,0,10,-10,10,2,1,5,411004,9,49,1,0,1
qqq2awkf,rich,0,1,Gold,-14,1,Gold,1,10,-10,10,1,0,5,413185,10,50,1,1,1
qqq2awkf,poor,1,23,Dirty,23,-6,Rocks,0,-10,10,10,2,1,6,421959,1,51,1,0,2
qqq2awkf,poor,0,-18,Rocks,18,-18,Rocks,0,-10,10,10,0,0,6,424526,2,52,0,1,2
qqq2awkf,poor,1,-3,Dirty,-3,-20,Gold,1,-10,10,10,2,1,6,426547,3,53,1,0,2
qqq2awkf,poor,1,-2,Dirty,-2,2,Rocks,0,-10,10,10,2,1,6,428989,4,54,1,1,2
qqq2awkf,poor,1,28,Gold,28,-1,Gold,1,-10,10,10,1,0,6,430592,5,55,1,1,2
qqq2awkf,poor,1,28,Dirty,28,-6,Gold,1,-10,10,10,2,1,6,432924,6,56,1,1,2
qqq2awkf,poor,1,25,Gold,25,-4,Gold,1,-10,10,10,1,0,6,434503,7,57,1,1,2
qqq2awkf,poor,1,21,Gold,21,5,Gold,1,-10,10,10,1,0,6,436119,8,58,1,1,2
qqq2awkf,poor,1,13,Gold,13,-6,Gold,1,-10,10,10,1,0,6,437738,9,59,1,1,2
qqq2awkf,poor,1,2,Dirty,2,-14,Gold,1,-10,10,10,2,1,6,439899,10,60,1,1,2
0bts7twu,neutral,0,3,Dirty,-5,3,Gold,1,-10,10,10,2,1,1,212391,1,1,0,1,2
0bts7twu,neutral,0,-2,Rocks,-12,-2,Rocks,0,-10,10,10,0,0,1,214973,2,2,0,1,2
0bts7twu,neutral,0,-2,Rocks,-10,-2,Rocks,0,-10,10,10,0,0,1,216618,3,3,0,1,2
0bts7twu,neutral,1,24,Gold,24,-24,Gold,1,-10,10,10,1,0,1,220308,4,4,1,1,2
0bts7twu,neutral,1,4,Dirty,4,1,Rocks,0,-10,10,10,2,1,1,223358,5,5,1,0,2
0bts7twu,neutral,1,3,Dirty,3,-5,Rocks,0,-10,10,10,2,1,1,225268,6,6,1,0,2
0bts7twu,neutral,1,32,Dirty,32,-10,Gold,1,-10,10,10,2,1,1,227393,7,7,1,1,2
0bts7twu,neutral,1,8,Dirty,8,-32,Rocks,0,-10,10,10,2,1,1,230659,8,8,1,0,2
0bts7twu,neutral,1,7,Gold,7,3,Gold,1,-10,10,10,1,0,1,232618,9,9,1,1,2
0bts7twu,neutral,1,14,Gold,14,-16,Gold,1,-10,10,10,1,0,1,234417,10,10,1,1,2
0bts7twu,rich,0,5,Gold,-4,5,Gold,1,10,-10,10,1,0,2,240835,1,11,1,1,1
0bts7twu,rich,0,13,Dirty,-16,13,Gold,1,10,-10,10,2,1,2,243623,2,12,1,1,1
0bts7twu,rich,0,8,Gold,7,8,Gold,1,10,-10,10,1,0,2,245493,3,13,1,1,1
0bts7twu,rich,0,23,Dirty,-7,23,Gold,1,10,-10,10,2,1,2,247517,4,14,1,1,1
0bts7twu,rich,0,11,Dirty,-20,11,Gold,1,10,-10,10,2,1,2,249467,5,15,1,1,1
0bts7twu,rich,0,12,Dirty,2,12,Gold,1,10,-10,10,2,1,2,251676,6,16,1,1,1
0bts7twu,rich,0,-9,Rocks,-3,-9,Rocks,0,10,-10,10,0,0,2,253254,7,17,1,1,1
0bts7twu,rich,0,-1,Rocks,-6,-1,Rocks,0,10,-10,10,0,0,2,254995,8,18,1,1,1
0bts7twu,rich,0,-1,Dirty,-1,-1,Rocks,0,10,-10,10,2,1,2,257274,9,19,1,1,1
0bts7twu,rich,0,4,Gold,-5,4,Gold,1,10,-10,10,1,0,2,258909,10,20,1,1,1
0bts7twu,neutral,0,-4,Rocks,21,-4,Rocks,0,-10,10,10,0,0,3,263686,1,21,0,1,2
0bts7twu,neutral,1,26,Gold,26,-7,Gold,1,-10,10,10,1,0,3,265545,2,22,1,1,2
0bts7twu,neutral,1,5,Gold,5,-12,Gold,1,-10,10,10,1,0,3,267109,3,23,1,1,2
0bts7twu,neutral,1,11,Dirty,11,-13,Gold,1,-10,10,10,2,1,3,268642,4,24,1,1,2
0bts7twu,neutral,1,7,Dirty,7,6,Gold,1,-10,10,10,2,1,3,270288,5,25,1,1,2
0bts7twu,neutral,1,14,Gold,14,-14,Gold,1,-10,10,10,1,0,3,271817,6,26,1,1,2
0bts7twu,neutral,1,9,Gold,9,6,Gold,1,-10,10,10,1,0,3,273215,7,27,1,1,2
0bts7twu,neutral,1,5,Dirty,5,2,Gold,1,-10,10,10,2,1,3,274783,8,28,1,1,2
0bts7twu,neutral,1,8,Dirty,8,1,Gold,1,-10,10,10,2,1,3,276362,9,29,1,1,2
0bts7twu,neutral,1,6,Dirty,6,25,Gold,1,-10,10,10,2,1,3,277742,10,30,1,1,2
0bts7twu,poor,1,7,Dirty,7,-35,Gold,1,-10,10,10,2,1,4,281702,1,31,1,1,2
0bts7twu,poor,1,4,Gold,4,-29,Gold,1,-10,10,10,1,0,4,283315,2,32,1,1,2
0bts7twu,poor,1,1,Dirty,1,-26,Gold,1,-10,10,10,2,1,4,285018,3,33,1,1,2
0bts7twu,poor,1,18,Gold,18,-6,Gold,1,-10,10,10,1,0,4,286529,4,34,1,1,2
0bts7twu,poor,1,7,Gold,7,3,Gold,1,-10,10,10,1,0,4,288067,5,35,1,1,2
0bts7twu,poor,1,17,Dirty,17,-14,Gold,1,-10,10,10,2,1,4,289460,6,36,1,1,2
0bts7twu,poor,1,13,Dirty,13,-19,Gold,1,-10,10,10,2,1,4,290877,7,37,1,1,2
0bts7twu,poor,1,5,Gold,5,-19,Gold,1,-10,10,10,1,0,4,292408,8,38,1,1,2
0bts7twu,poor,1,-3,Rocks,-3,-5,Gold,1,-10,10,10,0,0,4,294180,9,39,1,0,2
0bts7twu,poor,1,19,Dirty,19,-12,Gold,1,-10,10,10,2,1,4,295695,10,40,1,1,2
0bts7twu,rich,0,5,Dirty,-12,5,Gold,1,10,-10,10,2,1,5,300692,1,41,1,1,1
0bts7twu,rich,0,8,Gold,-15,8,Gold,1,10,-10,10,1,0,5,302433,2,42,1,1,1
0bts7twu,rich,0,-3,Rocks,-34,-3,Rocks,0,10,-10,10,0,0,5,304438,3,43,1,1,1
0bts7twu,rich,0,12,Gold,-36,12,Gold,1,10,-10,10,1,0,5,305833,4,44,1,1,1
0bts7twu,rich,0,24,Gold,-17,24,Gold,1,10,-10,10,1,0,5,307468,5,45,1,1,1
0bts7twu,rich,0,22,Dirty,-19,22,Gold,1,10,-10,10,2,1,5,308843,6,46,1,1,1
0bts7twu,rich,0,10,Dirty,-29,10,Gold,1,10,-10,10,2,1,5,310463,7,47,1,1,1
0bts7twu,rich,0,8,Dirty,-2,8,Gold,1,10,-10,10,2,1,5,312044,8,48,1,1,1
0bts7twu,rich,0,11,Dirty,-12,11,Gold,1,10,-10,10,2,1,5,313717,9,49,1,1,1
0bts7twu,rich,0,1,Gold,-22,1,Gold,1,10,-10,10,1,0,5,315510,10,50,1,1,1
0bts7twu,poor,1,3,Dirty,3,-14,Rocks,0,-10,10,10,2,1,6,322117,1,51,1,0,2
0bts7twu,poor,1,6,Dirty,6,-3,Rocks,0,-10,10,10,2,1,6,324463,2,52,1,0,2
0bts7twu,poor,1,16,Dirty,16,-14,Gold,1,-10,10,10,2,1,6,326722,3,53,1,1,2
0bts7twu,poor,1,15,Dirty,15,-20,Gold,1,-10,10,10,2,1,6,328251,4,54,1,1,2
0bts7twu,poor,1,13,Gold,13,-8,Gold,1,-10,10,10,1,0,6,329915,5,55,1,1,2
0bts7twu,poor,1,8,Dirty,8,4,Gold,1,-10,10,10,2,1,6,332369,6,56,1,1,2
0bts7twu,poor,1,15,Gold,15,-12,Gold,1,-10,10,10,1,0,6,334060,7,57,1,1,2
0bts7twu,poor,1,16,Gold,16,-17,Gold,1,-10,10,10,1,0,6,335437,8,58,1,1,2
0bts7twu,poor,1,12,Gold,12,-8,Gold,1,-10,10,10,1,0,6,336948,9,59,1,1,2
0bts7twu,poor,1,18,Gold,18,-17,Gold,1,-10,10,10,1,0,6,338251,10,60,1,1,2
ymrckuk0,neutral,0,27,Gold,-18,27,Gold,1,10,-10,10,1,0,1,250643,1,1,1,1,1
ymrckuk0,neutral,0,11,Gold,-20,11,Gold,1,10,-10,10,1,0,1,253458,2,2,1,1,1
ymrckuk0,neutral,0,-1,Dirty,-14,-1,Gold,1,10,-10,10,2,1,1,255710,3,3,1,0,1
ymrckuk0,neutral,0,-8,Rocks,-6,-8,Rocks,0,10,-10,10,0,0,1,258869,4,4,1,1,1
ymrckuk0,neutral,0,15,Gold,-35,15,Gold,1,10,-10,10,1,0,1,261281,5,5,1,1,1
ymrckuk0,neutral,0,22,Dirty,6,22,Gold,1,10,-10,10,2,1,1,267002,6,6,1,1,1
ymrckuk0,neutral,0,29,Dirty,2,29,Gold,1,10,-10,10,2,1,1,269813,7,7,1,1,1
ymrckuk0,neutral,0,19,Dirty,-24,19,Gold,1,10,-10,10,2,1,1,272393,8,8,1,1,1
ymrckuk0,neutral,0,11,Gold,-19,11,Gold,1,10,-10,10,1,0,1,274381,9,9,1,1,1
ymrckuk0,neutral,0,28,Dirty,15,28,Gold,1,10,-10,10,2,1,1,277461,10,10,1,1,1
ymrckuk0,poor,0,-13,Rocks,29,-13,Rocks,0,-10,10,10,0,0,2,295172,1,11,0,1,2
ymrckuk0,poor,1,14,Dirty,14,-4,Gold,1,-10,10,10,2,1,2,299089,2,12,1,1,2
ymrckuk0,poor,1,-5,Dirty,-5,-11,Gold,1,-10,10,10,2,1,2,301041,3,13,1,0,2
ymrckuk0,poor,1,23,Dirty,23,-13,Gold,1,-10,10,10,2,1,2,302752,4,14,1,1,2
ymrckuk0,poor,1,20,Dirty,20,-11,Gold,1,-10,10,10,2,1,2,305267,5,15,1,1,2
ymrckuk0,poor,1,5,Gold,5,-8,Gold,1,-10,10,10,1,0,2,307009,6,16,1,1,2
ymrckuk0,poor,1,18,Dirty,18,-21,Gold,1,-10,10,10,2,1,2,308743,7,17,1,1,2
ymrckuk0,poor,1,9,Gold,9,-4,Gold,1,-10,10,10,1,0,2,310335,8,18,1,1,2
ymrckuk0,poor,1,-8,Rocks,-8,-26,Rocks,0,-10,10,10,0,0,2,313451,9,19,1,1,2
ymrckuk0,poor,1,5,Gold,5,-6,Gold,1,-10,10,10,1,0,2,315218,10,20,1,1,2
ymrckuk0,poor,0,4,Dirty,-27,4,Gold,1,10,-10,10,2,1,3,325209,1,21,1,1,1
ymrckuk0,poor,0,12,Gold,-7,12,Gold,1,10,-10,10,1,0,3,327683,2,22,1,1,1
ymrckuk0,poor,0,12,Gold,3,12,Gold,1,10,-10,10,1,0,3,331313,3,23,1,1,1
ymrckuk0,poor,0,6,Dirty,-12,6,Gold,1,10,-10,10,2,1,3,333342,4,24,1,1,1
ymrckuk0,poor,0,8,Dirty,-26,8,Gold,1,10,-10,10,2,1,3,334980,5,25,1,1,1
