feedback,feedback_right,feedback_left,guess_num,mean_left,mean_right,sd,valence,ambiguity,block,time_elapsed,trial_num,trial_num_total,choice_accuracy,guess_accuracy,better_choice,condition_num,subj_num,subj_choice
25,25,-1,0,-20,0,15,2,1,3,804527,7,27,1,0,2,1,27,2
-29,-29,-18,1,-20,0,15,2,1,3,808167,8,28,1,0,2,1,27,2
-9,-9,-37,1,-20,0,15,2,1,3,811032,9,29,1,0,2,1,27,2
13,13,-9,0,-20,0,15,2,1,3,813262,10,30,1,0,2,1,27,2
-1,14,-1,0,0,20,15,0,0,4,821795,1,31,0,1,2,2,27,1
26,26,-19,1,0,20,15,1,0,4,824190,2,32,1,1,2,2,27,2
28,28,-18,1,0,20,15,2,1,4,826894,3,33,1,1,2,2,27,2
4,4,-19,0,0,20,15,2,1,4,830382,4,34,1,0,2,2,27,2
42,42,13,1,0,20,15,2,1,4,832717,5,35,1,1,2,2,27,2
43,43,7,1,0,20,15,2,1,4,835248,6,36,1,1,2,2,27,2
21,21,-7,1,0,20,15,2,1,4,837765,7,37,1,1,2,2,27,2
-3,-3,1,0,0,20,15,2,1,4,839939,8,38,1,1,2,2,27,2
-3,-3,-22,0,0,20,15,2,1,4,843358,9,39,1,1,2,2,27,2
16,16,-4,1,0,20,15,2,1,4,845748,10,40,1,1,2,2,27,2
33,-7,33,1,10,-10,15,1,0,5,854969,1,41,1,1,1,3,27,1
-20,-32,-20,1,10,-10,15,0,0,5,857675,2,42,1,0,1,3,27,1
16,10,16,0,10,-10,15,2,1,5,860585,3,43,1,0,1,3,27,1
13,-10,13,0,10,-10,15,2,1,5,863574,4,44,1,0,1,3,27,1
-5,-50,-5,0,10,-10,15,2,1,5,866069,5,45,1,1,1,3,27,1
4,5,4,0,10,-10,15,2,1,5,868259,6,46,1,0,1,3,27,1
27,14,27,1,10,-10,15,2,1,5,870568,7,47,1,1,1,3,27,1
10,-11,10,1,10,-10,15,2,1,5,875398,8,48,1,1,1,3,27,1
22,-9,22,1,10,-10,15,2,1,5,879432,9,49,1,1,1,3,27,1
4,8,4,0,10,-10,15,2,1,5,881733,10,50,1,0,1,3,27,1
-2,6,-2,0,-20,0,15,0,0,6,893719,1,51,0,1,2,1,27,1
-23,-23,-36,1,-20,0,15,0,0,6,897839,2,52,1,0,2,1,27,2
-11,-11,-33,0,-20,0,15,2,1,6,900657,3,53,1,1,2,1,27,2
9,9,-23,0,-20,0,15,2,1,6,905130,4,54,1,0,2,1,27,2
-6,-6,2,1,-20,0,15,2,1,6,907718,5,55,1,0,2,1,27,2
7,7,-40,0,-20,0,15,2,1,6,910050,6,56,1,0,2,1,27,2
-6,-6,-16,0,-20,0,15,2,1,6,913264,7,57,1,1,2,1,27,2
-17,-17,-29,1,-20,0,15,2,1,6,915848,8,58,1,0,2,1,27,2
20,20,4,1,-20,0,15,2,1,6,918954,9,59,1,1,2,1,27,2
-7,-7,-9,0,-20,0,15,2,1,6,921273,10,60,1,1,2,1,27,2
-6,-26,-6,0,-20,0,15,0,0,1,192277,1,1,0,1,2,1,28,1
-21,1,-21,0,-20,0,15,0,0,1,201070,2,2,0,1,2,1,28,1
13,13,-3,0,-20,0,15,2,1,1,211294,3,3,1,0,2,1,28,2
-7,-7,-4,1,-20,0,15,2,1,1,216464,4,4,1,0,2,1,28,2
-43,-43,-28,0,-20,0,15,2,1,1,218656,5,5,1,1,2,1,28,2
20,20,-23,0,-20,0,15,2,1,1,225720,6,6,1,0,2,1,28,2
5,5,-35,1,-20,0,15,2,1,1,228070,7,7,1,1,2,1,28,2
-9,-9,-31,1,-20,0,15,2,1,1,230307,8,8,1,0,2,1,28,2
2,2,-15,1,-20,0,15,2,1,1,232381,9,9,1,1,2,1,28,2
-2,-2,-4,1,-20,0,15,2,1,1,235678,10,10,1,0,2,1,28,2
12,14,12,1,10,-10,15,1,0,2,247263,1,11,1,1,1,3,28,1
-13,-1,-13,0,10,-10,15,0,0,2,251062,2,12,1,1,1,3,28,1
-39,-39,12,1,10,-10,15,2,1,2,256314,3,13,0,0,1,3,28,2
21,21,-3,0,10,-10,15,2,1,2,258739,4,14,0,0,1,3,28,2
-19,-19,-12,1,10,-10,15,2,1,2,262169,5,15,0,0,1,3,28,2
-20,-20,4,0,10,-10,15,2,1,2,265229,6,16,0,1,1,3,28,2
-1,-1,25,0,10,-10,15,2,1,2,267823,7,17,0,1,1,3,28,2
-7,-7,15,1,10,-10,15,2,1,2,271332,8,18,0,0,1,3,28,2
-23,-23,21,1,10,-10,15,2,1,2,275452,9,19,0,0,1,3,28,2
-26,-26,13,0,10,-10,15,2,1,2,277330,10,20,0,1,1,3,28,2
-6,-6,4,0,0,20,15,0,0,3,285907,1,21,1,1,2,2,28,2
8,40,8,1,0,20,15,1,0,3,289636,2,22,0,1,2,2,28,1
1,1,15,1,0,20,15,2,1,3,294349,3,23,1,1,2,2,28,2
13,13,-1,1,0,20,15,2,1,3,296280,4,24,1,1,2,2,28,2
39,39,-22,1,0,20,15,2,1,3,298065,5,25,1,1,2,2,28,2
13,13,2,1,0,20,15,2,1,3,299500,6,26,1,1,2,2,28,2
-7,-7,15,0,0,20,15,2,1,3,302661,7,27,1,1,2,2,28,2
1,1,-1,1,0,20,15,2,1,3,304856,8,28,1,1,2,2,28,2
32,32,-38,1,0,20,15,2,1,3,306576,9,29,1,1,2,2,28,2
35,35,18,1,0,20,15,2,1,3,309119,10,30,1,1,2,2,28,2
-24,-6,-24,0,-20,0,15,0,0,4,314767,1,31,0,1,2,1,28,1
9,9,-15,1,-20,0,15,1,0,4,318257,2,32,1,1,2,1,28,2
-4,-4,-10,1,-20,0,15,2,1,4,320908,3,33,1,0,2,1,28,2
16,16,-3,0,-20,0,15,2,1,4,323081,4,34,1,0,2,1,28,2
23,23,-31,1,-20,0,15,2,1,4,325007,5,35,1,1,2,1,28,2
-3,-3,-21,1,-20,0,15,2,1,4,327705,6,36,1,0,2,1,28,2
-12,-12,-31,0,-20,0,15,2,1,4,331275,7,37,1,1,2,1,28,2
11,11,-19,1,-20,0,15,2,1,4,334382,8,38,1,1,2,1,28,2
18,18,-17,0,-20,0,15,2,1,4,336283,9,39,1,0,2,1,28,2
-12,-12,-17,0,-20,0,15,2,1,4,339940,10,40,1,1,2,1,28,2
1,17,1,1,10,-10,15,1,0,5,347441,1,41,1,1,1,3,28,1
-4,-4,22,0,10,-10,15,0,0,5,352021,2,42,0,1,1,3,28,2
-23,-19,-23,1,10,-10,15,2,1,5,354806,3,43,1,0,1,3,28,1
19,-25,19,0,10,-10,15,2,1,5,356817,4,44,1,0,1,3,28,1
-2,-2,-2,0,10,-10,15,2,1,5,360876,5,45,1,1,1,3,28,1
26,-31,26,1,10,-10,15,2,1,5,362547,6,46,1,1,1,3,28,1
1,23,1,1,10,-10,15,2,1,5,365120,7,47,1,1,1,3,28,1
-1,1,-1,0,10,-10,15,2,1,5,367017,8,48,1,1,1,3,28,1
16,5,16,0,10,-10,15,2,1,5,368815,9,49,1,0,1,3,28,1
-2,1,-2,1,10,-10,15,2,1,5,370523,10,50,1,0,1,3,28,1
21,21,15,1,0,20,15,1,0,6,377854,1,51,1,1,2,2,28,2
54,54,-20,1,0,20,15,1,0,6,379640,2,52,1,1,2,2,28,2
23,23,-13,1,0,20,15,2,1,6,381978,3,53,1,1,2,2,28,2
30,30,11,1,0,20,15,2,1,6,384346,4,54,1,1,2,2,28,2
-9,-9,-8,0,0,20,15,2,1,6,386928,5,55,1,1,2,2,28,2
10,10,13,1,0,20,15,2,1,6,390233,6,56,1,1,2,2,28,2
24,24,15,1,0,20,15,2,1,6,391567,7,57,1,1,2,2,28,2
25,25,-10,1,0,20,15,2,1,6,392809,8,58,1,1,2,2,28,2
27,27,24,1,0,20,15,2,1,6,394280,9,59,1,1,2,2,28,2
5,5,-11,0,0,20,15,2,1,6,395759,10,60,1,0,2,2,28,2
-11,-11,-30,0,-10,10,15,0,0,1,942683,1,1,1,1,2,3,29,2
-2,-14,-2,1,-10,10,15,0,0,1,946851,2,2,0,0,2,3,29,1
-29,-29,27,0,-10,10,15,2,1,1,950251,3,3,1,1,2,3,29,2
26,26,-5,1,-10,10,15,2,1,1,954043,4,4,1,1,2,3,29,2
30,30,-33,1,-10,10,15,2,1,1,955955,5,5,1,1,2,3,29,2
33,33,12,1,-10,10,15,2,1,1,957611,6,6,1,1,2,3,29,2
-13,-13,-37,1,-10,10,15,2,1,1,959107,7,7,1,0,2,3,29,2
-9,-9,3,1,-10,10,15,2,1,1,960299,8,8,1,0,2,3,29,2
-24,-24,-14,1,-10,10,15,2,1,1,962811,9,9,1,0,2,3,29,2
9,9,-6,0,-10,10,15,2,1,1,964531,10,10,1,0,2,3,29,2
45,45,26,1,0,20,15,1,0,2,974059,1,11,1,1,2,2,29,2
16,16,-24,1,0,20,15,1,0,2,976995,2,12,1,1,2,2,29,2
17,17,-7,0,0,20,15,2,1,2,979979,3,13,1,0,2,2,29,2
29,29,-14,0,0,20,15,2,1,2,982219,4,14,1,0,2,2,29,2
16,16,21,0,0,20,15,2,1,2,983546,5,15,1,0,2,2,29,2
24,24,28,0,0,20,15,2,1,2,985650,6,16,1,0,2,2,29,2
10,10,15,0,0,20,15,2,1,2,987098,7,17,1,0,2,2,29,2
9,9,20,0,0,20,15,2,1,2,988426,8,18,1,0,2,2,29,2
21,21,6,0,0,20,15,2,1,2,989914,9,19,1,0,2,2,29,2
2,2,-17,0,0,20,15,2,1,2,992090,10,20,1,0,2,2,29,2
20,20,-24,1,-10,10,15,1,0,3,995914,1,21,1,1,2,3,29,2
16,16,-18,1,-10,10,15,1,0,3,996986,2,22,1,1,2,3,29,2
21,21,-26,1,-10,10,15,2,1,3,998338,3,23,1,1,2,3,29,2
6,6,-23,0,-10,10,15,2,1,3,999811,4,24,1,0,2,3,29,2
8,8,5,0,-10,10,15,2,1,3,1000818,5,25,1,0,2,3,29,2
20,20,-12,0,-10,10,15,2,1,3,1001794,6,26,1,0,2,3,29,2
47,47,-35,0,-10,10,15,2,1,3,1002786,7,27,1,0,2,3,29,2
-3,13,-3,0,-10,10,15,2,1,3,1004666,8,28,0,1,2,3,29,1
27,27,-40,0,-10,10,15,2,1,3,1006058,9,29,1,0,2,3,29,2
-9,-9,-16,0,-10,10,15,2,1,3,1007338,10,30,1,1,2,3,29,2
-24,6,-24,0,-20,0,15,0,0,4,1015114,1,31,0,1,2,1,29,1
-6,-6,-1,0,-20,0,15,0,0,4,1018226,2,32,1,1,2,1,29,2
-20,-20,-21,0,-20,0,15,2,1,4,1021066,3,33,1,1,2,1,29,2
13,13,5,0,-20,0,15,2,1,4,1023194,4,34,1,0,2,1,29,2
13,13,-32,1,-20,0,15,2,1,4,1025771,5,35,1,1,2,1,29,2
-3,-27,-3,0,-20,0,15,2,1,4,1027666,6,36,0,1,2,1,29,1
16,16,-12,1,-20,0,15,2,1,4,1028890,7,37,1,1,2,1,29,2
-3,-3,-42,0,-20,0,15,2,1,4,1029994,8,38,1,1,2,1,29,2
37,37,-7,0,-20,0,15,2,1,4,1031194,9,39,1,0,2,1,29,2
-3,-3,-32,0,-20,0,15,2,1,4,1032506,10,40,1,1,2,1,29,2
-27,-27,8,1,0,-20,15,0,0,5,1036570,1,41,0,0,1,1,29,2
-30,-30,15,0,0,-20,15,0,0,5,1039738,2,42,0,1,1,1,29,2
4,-48,4,0,0,-20,15,2,1,5,1044394,3,43,1,0,1,1,29,1
-4,-4,-18,0,0,-20,15,2,1,5,1047474,4,44,0,1,1,1,29,2
-30,-23,-30,0,0,-20,15,2,1,5,1049730,5,45,1,1,1,1,29,1
-28,-28,27,0,0,-20,15,2,1,5,1052121,6,46,0,1,1,1,29,2
-27,-20,-27,0,0,-20,15,2,1,5,1053985,7,47,1,1,1,1,29,1
16,-36,16,0,0,-20,15,2,1,5,1055178,8,48,1,0,1,1,29,1
-25,-43,-25,0,0,-20,15,2,1,5,1056834,9,49,1,1,1,1,29,1
12,-9,12,0,0,-20,15,2,1,5,1057849,10,50,1,0,1,1,29,1
-37,-37,34,0,20,0,15,0,0,6,1061689,1,51,0,1,1,2,29,2
26,44,26,1,20,0,15,1,0,6,1064577,2,52,1,1,1,2,29,1
-17,-17,18,0,20,0,15,2,1,6,1066578,3,53,0,1,1,2,29,2
10,10,13,0,20,0,15,2,1,6,1068737,4,54,0,0,1,2,29,2
19,-5,19,0,20,0,15,2,1,6,1069953,5,55,1,0,1,2,29,1
30,-13,30,0,20,0,15,2,1,6,1071569,6,56,1,0,1,2,29,1
-11,-11,33,0,20,0,15,2,1,6,1073001,7,57,0,1,1,2,29,2
16,-11,16,0,20,0,15,2,1,6,1074784,8,58,1,0,1,2,29,1
59,-21,59,0,20,0,15,2,1,6,1076832,9,59,1,0,1,2,29,1
8,-18,8,0,20,0,15,2,1,6,1080760,10,60,1,0,1,2,29,1
3,-10,3,1,-20,0,15,1,0,1,207817,1,1,0,1,2,1,30,1
-52,-1,-52,0,-20,0,15,0,0,1,215260,2,2,0,1,2,1,30,1
13,-16,13,0,-20,0,15,2,1,1,218651,3,3,0,0,2,1,30,1
22,22,-3,1,-20,0,15,2,1,1,226585,4,4,1,1,2,1,30,2
15,15,-10,0,-20,0,15,2,1,1,231064,5,5,1,0,2,1,30,2
-30,5,-30,0,-20,0,15,2,1,1,234350,6,6,0,1,2,1,30,1
-6,-6,-2,1,-20,0,15,2,1,1,237713,7,7,1,0,2,1,30,2
4,4,-8,1,-20,0,15,2,1,1,239710,8,8,1,1,2,1,30,2
-29,-29,-28,0,-20,0,15,2,1,1,241952,9,9,1,1,2,1,30,2
-40,-15,-40,0,-20,0,15,2,1,1,244363,10,10,0,1,2,1,30,1
-2,17,-2,0,-10,10,15,0,0,2,256004,1,11,0,1,2,3,30,1
3,3,-9,1,-10,10,15,1,0,2,257613,2,12,1,1,2,3,30,2
-34,12,-34,1,-10,10,15,2,1,2,260490,3,13,0,0,2,3,30,1
12,12,-22,0,-10,10,15,2,1,2,263406,4,14,1,0,2,3,30,2
-16,18,-16,1,-10,10,15,2,1,2,265515,5,15,0,0,2,3,30,1
35,35,-39,1,-10,10,15,2,1,2,266890,6,16,1,1,2,3,30,2
-6,-12,-6,1,-10,10,15,2,1,2,268685,7,17,0,0,2,3,30,1
14,14,36,0,-10,10,15,2,1,2,270609,8,18,1,0,2,3,30,2
-9,7,-9,1,-10,10,15,2,1,2,272885,9,19,0,0,2,3,30,1
-33,19,-33,1,-10,10,15,2,1,2,275250,10,20,0,0,2,3,30,1
4,4,4,1,10,-10,15,1,0,3,281900,1,21,1,1,1,3,30,1
3,3,-3,1,10,-10,15,1,0,3,283337,2,22,0,1,1,3,30,2
48,-37,48,1,10,-10,15,2,1,3,285140,3,23,1,1,1,3,30,1
-22,-22,-8,1,10,-10,15,2,1,3,286337,4,24,0,0,1,3,30,2
15,-20,15,1,10,-10,15,2,1,3,287172,5,25,1,1,1,3,30,1
-50,-50,1,1,10,-10,15,2,1,3,288493,6,26,0,0,1,3,30,2
18,-25,18,1,10,-10,15,2,1,3,289631,7,27,1,1,1,3,30,1
-27,-27,26,1,10,-10,15,2,1,3,290979,8,28,0,0,1,3,30,2
-16,-16,-5,1,10,-10,15,2,1,3,291819,9,29,0,0,1,3,30,2
11,11,-10,1,10,-10,15,2,1,3,292470,10,30,0,1,1,3,30,2
-8,-8,-6,0,-20,0,15,0,0,4,299734,1,31,1,1,2,1,30,2
-25,-3,-25,0,-20,0,15,0,0,4,301492,2,32,0,1,2,1,30,1
-26,-26,-7,0,-20,0,15,2,1,4,304080,3,33,1,1,2,1,30,2
-11,12,-11,0,-20,0,15,2,1,4,306363,4,34,0,1,2,1,30,1
-10,-10,-43,0,-20,0,15,2,1,4,307575,5,35,1,1,2,1,30,2
-26,-26,-20,0,-20,0,15,2,1,4,308784,6,36,1,1,2,1,30,2
-21,-21,-21,0,-20,0,15,2,1,4,309994,7,37,1,1,2,1,30,2
-5,-5,-17,1,-20,0,15,2,1,4,311175,8,38,1,0,2,1,30,2
2,13,2,1,-20,0,15,2,1,4,313129,9,39,0,1,2,1,30,1
7,7,-37,1,-20,0,15,2,1,4,314631,10,40,1,1,2,1,30,2
10,10,17,1,20,0,15,1,0,5,319958,1,41,0,1,1,2,30,2
16,-12,16,1,20,0,15,1,0,5,321586,2,42,1,1,1,2,30,1
35,12,35,1,20,0,15,2,1,5,323343,3,43,1,1,1,2,30,1
-6,-6,30,0,20,0,15,2,1,5,324895,4,44,0,1,1,2,30,2
-25,-25,21,1,20,0,15,2,1,5,326972,5,45,0,0,1,2,30,2
24,1,24,1,20,0,15,2,1,5,329025,6,46,1,1,1,2,30,1
13,-5,13,1,20,0,15,2,1,5,330877,7,47,1,1,1,2,30,1
34,-4,34,1,20,0,15,2,1,5,332676,8,48,1,1,1,2,30,1
11,-1,11,1,20,0,15,2,1,5,334291,9,49,1,1,1,2,30,1
9,26,9,0,20,0,15,2,1,5,335727,10,50,1,0,1,2,30,1
17,17,-9,1,0,20,15,1,0,6,340174,1,51,1,1,2,2,30,2
4,4,11,1,0,20,15,1,0,6,341913,2,52,1,1,2,2,30,2
10,-4,10,1,0,20,15,2,1,6,343377,3,53,0,1,2,2,30,1
68,68,-1,1,0,20,15,2,1,6,344769,4,54,1,1,2,2,30,2
-15,-15,-1,1,0,20,15,2,1,6,346314,5,55,1,0,2,2,30,2
21,21,-13,1,0,20,15,2,1,6,347664,6,56,1,1,2,2,30,2
14,14,-1,1,0,20,15,2,1,6,349186,7,57,1,1,2,2,30,2
19,19,-16,1,0,20,15,2,1,6,350486,8,58,1,1,2,2,30,2
29,29,16,1,0,20,15,2,1,6,351671,9,59,1,1,2,2,30,2
23,23,3,1,0,20,15,2,1,6,352930,10,60,1,1,2,2,30,2
33,-5,33,1,20,0,15,1,0,1,1013573,1,1,1,1,1,2,31,1
31,9,31,1,20,0,15,1,0,1,1020692,2,2,1,1,1,2,31,1
43,11,43,1,20,0,15,2,1,1,1027540,3,3,1,1,1,2,31,1
11,-1,11,0,20,0,15,2,1,1,1033180,4,4,1,0,1,2,31,1
-3,-3,26,0,20,0,15,2,1,1,1039020,5,5,0,1,1,2,31,2
3,16,3,1,20,0,15,2,1,1,1045604,6,6,1,1,1,2,31,1
45,9,45,1,20,0,15,2,1,1,1049980,7,7,1,1,1,2,31,1
15,21,15,1,20,0,15,2,1,1,1053924,8,8,1,1,1,2,31,1
11,11,18,0,20,0,15,2,1,1,1057732,9,9,0,0,1,2,31,2
-1,-29,-1,0,20,0,15,2,1,1,1062180,10,10,1,1,1,2,31,1
-2,-7,-2,0,0,20,15,0,0,2,1079077,1,11,0,1,2,2,31,1
18,18,-7,1,0,20,15,1,0,2,1084949,2,12,1,1,2,2,31,2
17,17,-25,1,0,20,15,2,1,2,1089045,3,13,1,1,2,2,31,2
34,34,-20,0,0,20,15,2,1,2,1092741,4,14,1,0,2,2,31,2
1,36,1,0,0,20,15,2,1,2,1095661,5,15,0,0,2,2,31,1
28,28,19,1,0,20,15,2,1,2,1098269,6,16,1,1,2,2,31,2
3,3,22,0,0,20,15,2,1,2,1101605,7,17,1,0,2,2,31,2
27,27,31,1,0,20,15,2,1,2,1104932,8,18,1,1,2,2,31,2
-13,13,-13,1,0,20,15,2,1,2,1108637,9,19,0,0,2,2,31,1
31,31,-23,1,0,20,15,2,1,2,1112245,10,20,1,1,2,2,31,2
-1,-45,-1,0,10,-10,15,0,0,3,1126253,1,21,1,1,1,3,31,1
-12,-12,20,0,10,-10,15,0,0,3,1130580,2,22,0,1,1,3,31,2
-3,-15,-3,0,10,-10,15,2,1,3,1134108,3,23,1,1,1,3,31,1
-23,-23,-4,1,10,-10,15,2,1,3,1137996,4,24,0,0,1,3,31,2
9,1,9,0,10,-10,15,2,1,3,1141964,5,25,1,0,1,3,31,1
-10,-10,2,0,10,-10,15,2,1,3,1145875,6,26,0,1,1,3,31,2
39,-28,39,0,10,-10,15,2,1,3,1148804,7,27,1,0,1,3,31,1
9,15,9,0,10,-10,15,2,1,3,1152044,8,28,1,0,1,3,31,1
-7,-7,28,0,10,-10,15,2,1,3,1154788,9,29,0,1,1,3,31,2
-21,-21,2,1,10,-10,15,2,1,3,1158659,10,30,0,0,1,3,31,2
-9,-9,1,0,10,-10,15,0,0,4,1180732,1,31,0,1,1,3,31,2
-1,-22,-1,0,10,-10,15,0,0,4,1183620,2,32,1,1,1,3,31,1
-16,-16,17,0,10,-10,15,2,1,4,1186643,3,33,0,1,1,3,31,2
-1,-10,-1,0,10,-10,15,2,1,4,1190107,4,34,1,1,1,3,31,1
-1,-1,-5,0,10,-10,15,2,1,4,1192715,5,35,0,1,1,3,31,2
-12,-5,-12,0,10,-10,15,2,1,4,1197299,6,36,1,1,1,3,31,1
3,3,22,0,10,-10,15,2,1,4,1200075,7,37,0,0,1,3,31,2
16,-33,16,1,10,-10,15,2,1,4,1203339,8,38,1,1,1,3,31,1
-15,-23,-15,1,10,-10,15,2,1,4,1206155,9,39,1,0,1,3,31,1
31,8,31,1,10,-10,15,2,1,4,1209787,10,40,1,1,1,3,31,1
28,-2,28,1,0,-20,15,1,0,5,1216467,1,41,1,1,1,1,31,1
-3,11,-3,0,0,-20,15,0,0,5,1219483,2,42,1,1,1,1,31,1
-18,-18,-18,0,0,-20,15,2,1,5,1223171,3,43,1,1,1,1,31,1
1,-18,1,0,0,-20,15,2,1,5,1226595,4,44,1,0,1,1,31,1
-8,1,-8,1,0,-20,15,2,1,5,1229875,5,45,1,0,1,1,31,1
-18,-18,3,1,0,-20,15,2,1,5,1233027,6,46,0,0,1,1,31,2
1,-42,1,0,0,-20,15,2,1,5,1238043,7,47,1,0,1,1,31,1
-43,-43,4,1,0,-20,15,2,1,5,1242059,8,48,0,0,1,1,31,2
-18,-18,22,1,0,-20,15,2,1,5,1245795,9,49,0,0,1,1,31,2
1,-15,1,0,0,-20,15,2,1,5,1248811,10,50,1,0,1,1,31,1
-56,-4,-56,0,-20,0,15,0,0,6,1257083,1,51,0,1,2,1,31,1
-13,18,-13,0,-20,0,15,0,0,6,1260331,2,52,0,1,2,1,31,1
-5,-5,-20,0,-20,0,15,2,1,6,1265562,3,53,1,1,2,1,31,2
-27,9,-27,1,-20,0,15,2,1,6,1268162,4,54,0,0,2,1,31,1
-2,-20,-2,0,-20,0,15,2,1,6,1277898,5,55,0,1,2,1,31,1
10,10,14,0,-20,0,15,2,1,6,1282394,6,56,1,0,2,1,31,2
-13,8,-13,1,-20,0,15,2,1,6,1287507,7,57,0,0,2,1,31,1
-12,-12,-20,0,-20,0,15,2,1,6,1292186,8,58,1,1,2,1,31,2
-31,18,-31,0,-20,0,15,2,1,6,1295370,9,59,0,1,2,1,31,1
-10,16,-10,0,-20,0,15,2,1,6,1298323,10,60,0,1,2,1,31,1
-16,-16,18,0,20,0,15,0,0,1,192522,1,1,0,1,1,2,32,2
23,11,23,1,20,0,15,1,0,1,197838,2,2,1,1,1,2,32,1
40,-4,40,1,20,0,15,2,1,1,201625,3,3,1,1,1,2,32,1
-11,-11,-13,1,20,0,15,2,1,1,211197,4,4,0,0,1,2,32,2
39,22,39,1,20,0,15,2,1,1,213694,5,5,1,1,1,2,32,1
30,-23,30,1,20,0,15,2,1,1,217896,6,6,1,1,1,2,32,1
-4,-4,25,1,20,0,15,2,1,1,219432,7,7,0,0,1,2,32,2
-18,-18,3,1,20,0,15,2,1,1,220919,8,8,0,0,1,2,32,2
19,-27,19,1,20,0,15,2,1,1,223233,9,9,1,1,1,2,32,1
19,7,19,1,20,0,15,2,1,1,225702,10,10,1,1,1,2,32,1
22,-26,22,1,0,-20,15,1,0,2,237452,1,11,1,1,1,1,32,1
-1,-30,-1,0,0,-20,15,0,0,2,240118,2,12,1,1,1,1,32,1
9,-25,9,1,0,-20,15,2,1,2,245793,3,13,1,1,1,1,32,1
-12,-12,11,1,0,-20,15,2,1,2,251966,4,14,0,0,1,1,32,2
2,-2,2,1,0,-20,15,2,1,2,254393,5,15,1,1,1,1,32,1
-41,-41,7,1,0,-20,15,2,1,2,261533,6,16,0,0,1,1,32,2
-12,-20,-12,0,0,-20,15,2,1,2,264865,7,17,1,1,1,1,32,1
-27,-27,2,1,0,-20,15,2,1,2,271367,8,18,0,0,1,1,32,2
1,-34,1,1,0,-20,15,2,1,2,278024,9,19,1,1,1,1,32,1
18,18,-6,1,0,-20,15,2,1,2,280886,10,20,0,1,1,1,32,2
43,43,23,1,20,0,15,1,0,3,291233,1,21,0,1,1,2,32,2
8,8,36,1,20,0,15,1,0,3,293820,2,22,0,1,1,2,32,2
18,18,12,1,20,0,15,2,1,3,298449,3,23,0,1,1,2,32,2
-11,-11,15,1,20,0,15,2,1,3,302650,4,24,0,0,1,2,32,2
32,-1,32,1,20,0,15,2,1,3,305897,5,25,1,1,1,2,32,1
12,12,5,1,20,0,15,2,1,3,308927,6,26,0,1,1,2,32,2
23,-10,23,1,20,0,15,2,1,3,310975,7,27,1,1,1,2,32,1
-1,-1,6,1,20,0,15,2,1,3,312470,8,28,0,0,1,2,32,2
3,-4,3,1,20,0,15,2,1,3,314027,9,29,1,1,1,2,32,1
25,25,56,1,20,0,15,2,1,3,315402,10,30,0,1,1,2,32,2
-43,9,-43,0,-10,10,15,0,0,4,323698,1,31,0,1,2,3,32,1
22,22,-12,1,-10,10,15,1,0,4,326701,2,32,1,1,2,3,32,2
-4,-4,-5,1,-10,10,15,2,1,4,329765,3,33,1,0,2,3,32,2
17,17,4,1,-10,10,15,2,1,4,331288,4,34,1,1,2,3,32,2
23,23,1,1,-10,10,15,2,1,4,332719,5,35,1,1,2,3,32,2
14,14,-7,1,-10,10,15,2,1,4,333848,6,36,1,1,2,3,32,2
24,24,28,1,-10,10,15,2,1,4,335363,7,37,1,1,2,3,32,2
4,4,-19,1,-10,10,15,2,1,4,336815,8,38,1,1,2,3,32,2
11,11,-5,1,-10,10,15,2,1,4,338183,9,39,1,1,2,3,32,2
27,27,19,1,-10,10,15,2,1,4,339558,10,40,1,1,2,3,32,2
-26,-26,-15,0,0,-20,15,0,0,5,349882,1,41,0,1,1,1,32,2
-3,-14,-3,0,0,-20,15,0,0,5,352666,2,42,1,1,1,1,32,1
5,-5,5,0,0,-20,15,2,1,5,355290,3,43,1,0,1,1,32,1
13,-36,13,0,0,-20,15,2,1,5,357204,4,44,1,0,1,1,32,1
12,-19,12,0,0,-20,15,2,1,5,359406,5,45,1,0,1,1,32,1
-15,-10,-15,0,0,-20,15,2,1,5,361201,6,46,1,1,1,1,32,1
27,-31,27,0,0,-20,15,2,1,5,363083,7,47,1,0,1,1,32,1
-9,-38,-9,0,0,-20,15,2,1,5,365172,8,48,1,1,1,1,32,1
-12,-13,-12,0,0,-20,15,2,1,5,366785,9,49,1,1,1,1,32,1
10,-41,10,0,0,-20,15,2,1,5,368855,10,50,1,0,1,1,32,1
19,19,-11,1,-10,10,15,1,0,6,375982,1,51,1,1,2,3,32,2
27,27,1,1,-10,10,15,1,0,6,377538,2,52,1,1,2,3,32,2
-1,-1,-17,1,-10,10,15,2,1,6,379663,3,53,1,0,2,3,32,2
14,14,-11,1,-10,10,15,2,1,6,380919,4,54,1,1,2,3,32,2
12,12,-16,1,-10,10,15,2,1,6,382308,5,55,1,1,2,3,32,2
21,21,-20,1,-10,10,15,2,1,6,383704,6,56,1,1,2,3,32,2
20,20,-14,1,-10,10,15,2,1,6,384917,7,57,1,1,2,3,32,2
9,9,-18,1,-10,10,15,2,1,6,386201,8,58,1,1,2,3,32,2
5,5,-18,1,-10,10,15,2,1,6,387365,9,59,1,1,2,3,32,2
15,15,-10,1,-10,10,15,2,1,6,388522,10,60,1,1,2,3,32,2
12,12,-17,1,-10,10,15,1,0,1,207681,1,1,1,1,2,3,33,2
